id,name,description,energy,cooktime,ingredient,quantity,unit
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Сахар,г,120
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Сливки 33%,мл,60
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Яйцо куриное,шт,2
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Ванилин,г,1
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Сыр сливочный,г,330
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Печенье песочное,г,250
52462,Чизкейк на гриле,"1. Сливочное масло растопить. Печенье растолочь в  крошку, смешать со сливочным маслом. 

2. Противень застелить бумагой для выпечки, выложить смесь печенья с маслом, разровнять. Убрать в холодильник на 30 минут. 

3. В отдельной емкости смешать сливочный сыр, маскарпоне, ванилин и  сахар, перемешать. Добавить одно яйцо, тщательно перемешать. Затем добавить второе яйцо и  снова перемешать . Добавить сливки, перемешать. Сырную смесь вылить в  противень с печеньем, накрыть форму листом фольги, подвернуть края. 

4. Включить гриль в  сеть. Закрыть крышку. Установить переключатель в  положение № 3 . Дождаться включения индикатора готовности к работе. На панель гриля поставить противень с чизкейком. Закрыть крышку. Готовить 15 минут , затем, не вынимая противень, перевести переключатель в положение №2 и готовить еще 30 минут . 

5. Извлечь противень, не снимая фольгу, остудить до комнатной температуры, затем оставить готовый чизкейк в холодильнике на 6 часов.",363,00:45,Сыр маскарпоне,г,100
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Масло сливочное,г,120
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Сахар,г,300
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Яйцо куриное,шт,4
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Разрыхлитель,г,10
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Творог 9%,г,220
18621,Кексы творожные,"Вам понадобятся 6 круглых фольгированных формочек размером 8,8x3,9 см. 

Смешать размягченное сливочное масло и 150 г сахара, тщательно перемешать миксером. В отдельной емкости смешать яйца и вторую половину сахара (150 г), взбить миксером до стойкой пены. 

Творог растереть через сито. Смешать масляную и яичную смеси, добавить творог, перемешать. Добавить муку и разрыхлитель, перемешать. 

Выложить тесто в формочки на 2/3 объема. Накрыть формы фольгой, подвернуть края. Включить гриль в сеть. Закрыть крышку. 

Установить переключатель в положение №4. Дождаться загорания индикатора. Открыть крышку. На панель гриля поставить формочки с кексами. Закрыть крышку. Готовить 40 минут. Аналогично приготовить кексы из оставшейся части теста.",325,00:40,Мука в/с,г,300
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Орех мускатный молотый,г,0.5
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Лук красный,г,15
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Масло сливочное,г,20
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Соль,г,0
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Чеснок,г,10
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Специи,г,0
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Помидор,г,40
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Сыр сливочный плавленый,г,40
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Салат листовой,г,10
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Карри,г,1
52451,Бургер с курицей,"1. Приготовить соус: сливочное масло растопить в  сотейнике на  среднем огне, добавить муку. Готовить 2 минуты , постоянно помешивая. Постепенно добавить холодное молоко, помешивать венчиком. Довести соус до  кипения и уменьшить огонь. Варить 5 минут, постоянно помешивая, до загустения. Добавить соль, перец, мускатный орех и  карри, тщательно перемешать. Снять с огня и остудить. 

2. Помидор и огурец нарезать кружками, лук — кольцами, чеснок — крупными слайсами. Натереть куриное филе чесноком, солью и перцем. 

3. Включить гриль в  сеть. Установить переключатель в  положение № 5 . Дождаться включения индикатора готовности к работе. Булочку разрезать пополам, выложить половинки на гриль. Крышку не закрывать. Готовить 2 минуты . Готовые булочки выложить на тарелку. 

4. На панель гриля выложить куриное филе. Закрыть крышку. Готовить 7–8 минут . Готовое филе нарезать ломтиками. 

5. Смазать поджаренные половинки булочки приготовленным соусом (50 мл). На одну половинку булочки выложить ингредиенты в  следующей последовательности: лист салата, ломтики куриного филе, сыр, огурец, лук, помидор. Сверху накрыть второй половинкой булочки. 

При использовании мультипокрытия: положение №5, время 3 минуты ; положение №5, время 9 минут .",147,00:10,Молоко,мл,250
